item,itemLabel,idwlm,localLabel,municipioLabel,fonte,cat,cats,button,tipos,classes
http://www.wikidata.org/entity/Q66813014,Capela da Santa Casa da Misericórdia,DGPC-73211,Arouca e Burgo,Arouca,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/73211 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=874 SIPA],Capela da Santa Casa da Misericórdia de Arouca,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Capela da Santa Casa da Misericórdia de Arouca,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q66813014&descriptionlang=pt&description=Capela%20da%20Santa%20Casa%20da%20Miseric%C3%B3rdia%20-%20capela%20em%20Arouca%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CCapela%20da%20Santa%20Casa%20da%20Miseric%C3%B3rdia%20de%20Arouca]],capela,"Incluído em sítio classificado, Imóvel de Interesse Público"
http://www.wikidata.org/entity/Q98831583,Casa Grande ou Casa dos Malafaias,DGPC-15702181,Arouca e Burgo,Arouca,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/15702181 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=33768 SIPA],Casa Grande ou Casa dos Malafaias,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Casa Grande ou Casa dos Malafaias,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q98831583&descriptionlang=pt&description=Casa%20Grande%20ou%20Casa%20dos%20Malafaias%20-%20Arouca%20-%20Portugal%20-%20-&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CCasa%20Grande%20ou%20Casa%20dos%20Malafaias]],casa,Monumento de Interesse Municipal
http://www.wikidata.org/entity/Q97098026,Chafariz da Praça Brandão de Vasconcelos,DGPC-16726936,Arouca e Burgo,Arouca,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/16726936 DGPC],Chafariz da Praça Brandão de Vasconcelos,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Chafariz da Praça Brandão de Vasconcelos,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q97098026&descriptionlang=pt&description=Chafariz%20da%20Pra%C3%A7a%20Brand%C3%A3o%20de%20Vasconcelos%20-%20Arouca%20-%20Portugal%20-%20-&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CChafariz%20da%20Pra%C3%A7a%20Brand%C3%A3o%20de%20Vasconcelos]],fontanário,sem protecção legal
http://www.wikidata.org/entity/Q97098028,"Conjunto urbano da Praça Brandão de Vasconcelos, chafariz e edificado envolvente",DGPC-16310582,Arouca e Burgo,Arouca,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/16310582 DGPC],"Conjunto urbano da Praça Brandão de Vasconcelos, chafariz e edificado envolvente","Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Conjunto urbano da Praça Brandão de Vasconcelos, chafariz e edificado envolvente",[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q97098028&descriptionlang=pt&description=Conjunto%20urbano%20da%20Pra%C3%A7a%20Brand%C3%A3o%20de%20Vasconcelos%2C%20chafariz%20e%20edificado%20envolvente%20-%20Arouca%20-%20Portugal%20-%20-&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CConjunto%20urbano%20da%20Pra%C3%A7a%20Brand%C3%A3o%20de%20Vasconcelos%2C%20chafariz%20e%20edificado%20envolvente]],conjunto urbano,sem protecção legal
http://www.wikidata.org/entity/Q72399654,Câmara Municipal de Arouca,SIPA-6687,Arouca e Burgo,Arouca,[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=6687 SIPA],Câmara Municipal de Arouca,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Câmara Municipal de Arouca,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q72399654&descriptionlang=pt&description=C%C3%A2mara%20Municipal%20de%20Arouca%20-%20sede%20do%20Munic%C3%ADpio%20de%20Arouca&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CC%C3%A2mara%20Municipal%20de%20Arouca]],câmara municipal,Incluído em sítio classificado
http://www.wikidata.org/entity/Q110160708,Hospedarias do Mosteiro de Arouca,SIPA-6688,Arouca e Burgo,Arouca,[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=6688 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q110160708&descriptionlang=pt&description=Hospedarias%20do%20Mosteiro%20de%20Arouca&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],hospedaria,Incluído em sítio classificado
http://www.wikidata.org/entity/Q6898313,Mosteiro de Arouca,DGPC-70519,Arouca e Burgo,Arouca,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70519 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=1039 SIPA],Mosteiro de Arouca,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Mosteiro de Arouca,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q6898313&descriptionlang=pt&description=Mosteiro%20de%20Arouca%20-%20antigo%20mosteiro%20em%20Arouca%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CMosteiro%20de%20Arouca]],mosteiro cisterciense,Monumento Nacional
http://www.wikidata.org/entity/Q10348062,Pelourinho de Arouca,DGPC-73212,Arouca e Burgo,Arouca,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/73212 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=5614 SIPA],Pelourinho de Arouca,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Pelourinho de Arouca,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q10348062&descriptionlang=pt&description=Pelourinho%20de%20Arouca%20-%20pelourinho%20em%20Arouca%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CPelourinho%20de%20Arouca]],pelourinho,"Incluído em sítio classificado, Imóvel de Interesse Público"
http://www.wikidata.org/entity/Q10348239,Pelourinho do Burgo,DGPC-73085,Arouca e Burgo,Arouca,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/73085 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=2387 SIPA],Pelourinho do Burgo,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Pelourinho do Burgo,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q10348239&descriptionlang=pt&description=Pelourinho%20do%20Burgo%20-%20pelourinho%20em%20Arouca%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CPelourinho%20do%20Burgo]],pelourinho,Imóvel de Interesse Público
http://www.wikidata.org/entity/Q105855946,Torre Medieval,SIPA-644,Arouca e Burgo,Arouca,[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=644 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q105855946&descriptionlang=pt&description=Torre%20Medieval&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],torre medieval,Em estudo
http://www.wikidata.org/entity/Q98444313,Árvore isolada em Calvário,ICNF-KNJ1/561,Arouca e Burgo,Arouca,,,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q98444313&descriptionlang=pt&description=%C3%81rvore%20isolada%20em%20Calv%C3%A1rio%20-%20sobreiro%20em%20Calv%C3%A1rio&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],Árvore de Interesse Público,
http://www.wikidata.org/entity/Q29553372,Drave,DGPC-72795,Covelo de Paivó e Janarde,Arouca,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/72795 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=5854 SIPA],Drave,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Drave,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q29553372&descriptionlang=pt&description=Drave%20-%20aldeia%20em%20Arouca%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CDrave]],aldeia,sem protecção legal
http://www.wikidata.org/entity/Q66813011,Dólmen da Aliviada ou Mamoa 1 de Aliviada,DGPC-70447,Escariz,Arouca,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70447 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=223 SIPA],Dólmen da Aliviada ou Mamoa 1 de Aliviada,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Dólmen da Aliviada ou Mamoa 1 de Aliviada,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q66813011&descriptionlang=pt&description=D%C3%B3lmen%20da%20Aliviada%20ou%20Mamoa%201%20de%20Aliviada%20-%20dolmen%20em%20Arouca%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CD%C3%B3lmen%20da%20Aliviada%20ou%20Mamoa%201%20de%20Aliviada]],dólmen,Monumento Nacional
http://www.wikidata.org/entity/Q10348081,Pelourinho de Cabeçais,DGPC-74241,Fermedo,Arouca,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/74241 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=225 SIPA],Pelourinho de Cabeçais,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Pelourinho de Cabeçais,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q10348081&descriptionlang=pt&description=Pelourinho%20de%20Cabe%C3%A7ais%20-%20pelourinho%20em%20Arouca%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CPelourinho%20de%20Cabe%C3%A7ais]],pelourinho,Imóvel de Interesse Público
http://www.wikidata.org/entity/Q66813010,Anta do Casal-Mau,DGPC-70170,Santa Eulália,Arouca,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70170 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=6661 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q66813010&descriptionlang=pt&description=Anta%20do%20Casal-Mau%20-%20anta%20em%20Arouca%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],dólmen,Monumento Nacional
http://www.wikidata.org/entity/Q5050810,Castro do Monte Valinhas,DGPC-74807,Santa Eulália,Arouca,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/74807 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=33752 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q5050810&descriptionlang=pt&description=Castro%20do%20Monte%20Valinhas%20-%20castro%20em%20Arouca%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],castro,Sítio de Interesse Público
http://www.wikidata.org/entity/Q39713717,Memorial de Santo António do Burgo,DGPC-70396,Santa Eulália,Arouca,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70396 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=871 SIPA],Memorial de Santo António do Burgo,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Memorial de Santo António do Burgo,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q39713717&descriptionlang=pt&description=Memorial%20de%20Santo%20Ant%C3%B3nio%20do%20Burgo&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CMemorial%20de%20Santo%20Ant%C3%B3nio%20do%20Burgo]],monumento comemorativo,Monumento Nacional
http://www.wikidata.org/entity/Q98444322,Árvore isolada em Paçô,ICNF-KNJ1/167,Tropeço,Arouca,,,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q98444322&descriptionlang=pt&description=%C3%81rvore%20isolada%20em%20Pa%C3%A7%C3%B4%20-%20sobreiro%20em%20Pa%C3%A7%C3%B4&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],Árvore de Interesse Público,
http://www.wikidata.org/entity/Q66813016,Igreja de São Miguel de Urrô,DGPC-74840,Urrô,Arouca,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/74840 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=5611 SIPA],Igreja de São Miguel de Urrô,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Igreja de São Miguel de Urrô,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q66813016&descriptionlang=pt&description=Igreja%20de%20S%C3%A3o%20Miguel%20de%20Urr%C3%B4%20-%20igreja%20em%20Arouca%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CIgreja%20de%20S%C3%A3o%20Miguel%20de%20Urr%C3%B4]],igreja,Imóvel de Interesse Público
http://www.wikidata.org/entity/Q96624043,Casa Museu Dr. Hermes,DGPC-18508475,Aradas,Aveiro,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/18508475 DGPC],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q96624043&descriptionlang=pt&description=Casa%20Museu%20Dr.%20Hermes%20-%20Aveiro%20-%20Portugal%20-%20-&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],casa-museu,sem protecção legal
http://www.wikidata.org/entity/Q97364603,Casa da Rua das Russadinhas e Rua Vasco da Gama,DGPC-6873306,Cacia,Aveiro,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/6873306 DGPC],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q97364603&descriptionlang=pt&description=Casa%20da%20Rua%20das%20Russadinhas%20e%20Rua%20Vasco%20da%20Gama%20-%20Aveiro%20-%20Portugal%20-%20Arquitectura%20Civil%20%2F%20Casa&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],casa,sem protecção legal
http://www.wikidata.org/entity/Q66813017,Casa da Família Dias Leite,DGPC-72154,Eixo e Eirol,Aveiro,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/72154 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=786 SIPA],Casa da Família Dias Leite,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Casa da Família Dias Leite,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q66813017&descriptionlang=pt&description=Casa%20da%20Fam%C3%ADlia%20Dias%20Leite%20-%20casa%20em%20Aveiro%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CCasa%20da%20Fam%C3%ADlia%20Dias%20Leite]],casa,"Em vias de classificação, Imóvel de Interesse Municipal"
http://www.wikidata.org/entity/Q66813033,"Imóvel pertencente a Rui de Pinho Neto Brandão / Imóvel na Rua Dr. Alfredo Coelho de Magalhães, 29",DGPC-6874028,Eixo e Eirol,Aveiro,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/6874028 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=603 SIPA],"Imóvel pertencente a Rui de Pinho Neto Brandão / Imóvel na Rua Dr. Alfredo Coelho de Magalhães, 29","Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Imóvel pertencente a Rui de Pinho Neto Brandão / Imóvel na Rua Dr. Alfredo Coelho de Magalhães, 29",[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q66813033&descriptionlang=pt&description=Im%C3%B3vel%20pertencente%20a%20Rui%20de%20Pinho%20Neto%20Brand%C3%A3o%20%2F%20Im%C3%B3vel%20na%20Rua%20Dr.%20Alfredo%20Coelho%20de%20Magalh%C3%A3es%2C%2029%20-%20edif%C3%ADcio%20em%20Aveiro%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CIm%C3%B3vel%20pertencente%20a%20Rui%20de%20Pinho%20Neto%20Brand%C3%A3o%20%2F%20Im%C3%B3vel%20na%20Rua%20Dr.%20Alfredo%20Coelho%20de%20Magalh%C3%A3es%2C%2029]],edifício,Em vias de classificação
http://www.wikidata.org/entity/Q98348908,Capela do Espírito Santo,DGPC-6873253,Esgueira,Aveiro,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/6873253 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=24378 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q98348908&descriptionlang=pt&description=Capela%20do%20Esp%C3%ADrito%20Santo%20-%20Aveiro%20-%20Portugal%20-%20Arquitectura%20Religiosa%20%2F%20Capela&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],capela,sem protecção legal
http://www.wikidata.org/entity/Q98348913,"Casa da Rua José Luciano de Castro, n.º 100 e 102",DGPC-6873386,Esgueira,Aveiro,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/6873386 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=29386 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q98348913&descriptionlang=pt&description=Casa%20da%20Rua%20Jos%C3%A9%20Luciano%20de%20Castro%2C%20n.%C2%BA%20100%20e%20102%20-%20Aveiro%20-%20Portugal%20-%20Arquitectura%20Civil%20%2F%20Casa&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],casa,sem protecção legal
